file,energy_0,homogenity_0,entropy_0,contras_0,energy_45,homogenity_45,entropy_45,contras_45,energy_90,homogenity_90,entropy_90,contras_90,energy_135,homogenity_135,entropy_135,contras_135
datalatih\Matang (1).jpg,13.609331890537488,666.1885457677125,7.471594485052093,665.1885457677153,12.772522805878234,1193.601153202312,7.686027633877462,1192.601153202305,13.552093182309932,1084.870017224409,7.625064508870622,1083.8700172244153,12.652337604754353,1201.4640089280217,7.702786296197677,1200.4640089280222
datalatih\Matang (10).jpg,0.19115702531886855,646.915846456686,8.572996036176148,645.9158464566938,0.13924371019317838,1150.1488622977208,8.847156305735565,1149.148862297718,0.1475593850230721,991.3705093503839,8.786331588477276,990.3705093503918,0.14249493803599284,1021.8369396738791,8.810905069655417,1020.8369396738817
datalatih\Matang (100).jpg,0.06976145422154259,292.6107898622045,8.459763077644489,291.6107898622045,0.05879932771778554,370.8965217930462,8.583188096851705,369.8965217930435,0.06872414794758613,331.9488804133811,8.50807472238251,330.94888041338265,0.060235236597456464,386.9643499287022,8.576779851315717,385.96434992869945
datalatih\Matang (11).jpg,0.0917608646733988,801.2320374015757,9.17546894523314,800.2320374015811,0.07969893179631418,1770.7606795213815,9.373563953224442,1769.7606795213292,0.08386279284708538,1685.3847810039597,9.344299962650922,1684.3847810039501,0.07880904223676775,1689.0181040362327,9.372352062357237,1688.0181040361495
datalatih\Matang (12).jpg,0.07060224954135852,924.6887303149521,9.206250783806972,923.6887303149584,0.0592519067121882,1638.353710707449,9.367566391462173,1637.3537107073862,0.06538012410694916,1732.2328986220605,9.348570366420327,1731.2328986220568,0.06000112260703092,1917.4919709839764,9.385044188121928,1916.491970983892
datalatih\Matang (13).jpg,0.05671297866005191,357.2407726377935,8.819052643390274,356.24077263779543,0.04310851054520391,704.606919213836,9.03661606238909,703.606919213842,0.04566884329050421,722.9280265747892,9.009335188779136,721.9280265747936,0.04248295085899038,759.8420856841707,9.068723823516383,758.8420856841755
datalatih\Matang (14).jpg,0.060745013152046404,621.3182209645629,9.006950173945828,620.3182209645669,0.05061739288310884,1105.1174282348638,9.194432858231016,1104.1174282348557,0.05362563435037998,1079.930548720471,9.17324603870633,1078.9305487204686,0.04828861341007249,1184.4545229090586,9.222666271076704,1183.454522909042
datalatih\Matang (15).jpg,0.07830837036411283,309.77712844488224,8.646545316409163,308.77712844488497,0.05274035608420103,615.5268770537521,8.94040164649559,614.5268770537597,0.05561493996476279,550.3193282480266,8.900628522783732,549.3193282480296,0.05334978243793298,602.72676545353,8.927418748346309,601.7267654535385
datalatih\Matang (16).jpg,0.07257199847567788,881.739972933073,9.151176054841702,880.7399729330801,0.060670298413985836,1778.838613677254,9.329637707459003,1777.8386136771899,0.06554730382353469,1722.3377829724632,9.296088321174082,1721.3377829724448,0.05846420069154184,1765.9913819828027,9.329188890897665,1764.9913819827245
datalatih\Matang (17).jpg,0.04628451542006227,758.6377952755896,9.228490037386793,757.6377952755946,0.03567018511114536,1604.719077438164,9.464767324674233,1603.7190774381245,0.03846399861942327,1758.780388779549,9.448359227801758,1757.7803887795217,0.036040235017482276,1913.8598177196698,9.480920452814372,1912.859817719598
datalatih\Matang (18).jpg,0.10068290351572416,309.864665354329,8.559816282514278,308.8646653543311,0.07484828026757855,738.8270196540384,8.871745089932794,737.8270196540384,0.0846447478409481,613.8394438976318,8.79163466206669,612.8394438976372,0.07513710805094298,681.8862297724572,8.845618455904653,680.88622977246
datalatih\Matang (19).jpg,0.09033072192067407,456.63847194881566,8.799080828806318,455.6384719488184,0.06651349777316247,809.9584599169199,9.016369834295572,808.9584599169217,0.06834730344230092,785.9224901574702,8.995336346936092,784.9224901574748,0.06481299378329777,821.8960257920488,9.022887265405679,820.8960257920534
datalatih\Matang (2).jpg,15.628880820259951,665.3273868110194,7.222677712036269,664.3273868110218,14.70009195384096,1168.1981523963066,7.453834853566146,1167.1981523963038,15.631196621766332,1046.2359128936973,7.400671685515905,1045.2359128937007,14.760893575351377,1171.6309752619507,7.459469086090077,1170.6309752619509
datalatih\Matang (20).jpg,0.07653648522569007,747.4426058070758,8.984135840871946,746.4426058070796,0.058175747698377224,1292.0918841837793,9.176902512034996,1291.0918841837479,0.0614070340074593,1220.2346210630014,9.14441832251224,1219.2346210629994,0.05721460931379617,1225.0975881951852,9.165592428925306,1224.0975881951547
datalatih\Matang (21).jpg,0.06260945761598286,477.7904773622021,8.92037427480552,476.79047736220616,0.047507365335001266,746.9610019220045,9.106052952743374,745.9610019220129,0.05273435797084423,705.5215305117982,9.037873319880587,704.5215305118041,0.04700648628756292,779.897823795652,9.105942050480023,778.8978237956554
datalatih\Matang (22).jpg,0.051360151182174255,890.6305979330639,9.147034611626388,889.63059793307,0.04106327910148892,1533.7001054002305,9.309438483535272,1532.7001054001892,0.046537692684700926,1495.9673351377915,9.262591604403408,1494.9673351377924,0.041741659403031935,1607.9356438713146,9.311352352417744,1606.9356438712653
datalatih\Matang (23).jpg,0.10543932415936891,1034.9954478346392,8.874666574581234,1033.9954478346494,0.08760803571643497,1781.2259904520047,9.036621230615346,1780.225990451954,0.09979458447639382,1771.6305979330803,8.972806503561173,1770.6305979330834,0.09071769808311181,1820.8718457437242,9.021186869055185,1819.871845743669
datalatih\Matang (24).jpg,0.0519105271603404,1382.7089689960649,9.229298495897199,1381.708968996065,0.040563587854809714,2329.9650319300695,9.41007027567052,2328.965031930023,0.042203844661080674,2353.859251968567,9.379725514688083,2352.8592519684585,0.03890863160298874,2374.466240932484,9.420126952828992,2373.4662409324615
datalatih\Matang (25).jpg,0.05546595462062002,695.16683070866,9.023664704707329,694.1668307086641,0.04750670800858406,821.984375968751,9.118486686393803,820.9843759687573,0.052292800081056544,856.4621062992093,9.072874107518821,855.4621062992168,0.0461836363566,993.3022506044954,9.150192540767177,992.3022506044974
datalatih\Matang (26).jpg,0.03807146487540223,1724.324557086623,9.418286045817899,1723.3245570866202,0.032319798969762635,2131.963543927105,9.511594294457478,2130.96354392705,0.03375455109024535,2248.939530019774,9.494011531508752,2247.939530019639,0.03150141001817307,2404.7374914750103,9.542349142400017,2403.7374914749544
datalatih\Matang (27).jpg,0.05907598411843319,1234.6527436023603,9.24610132299812,1233.65274360238,0.0482534483585206,2049.824849649736,9.387229726394807,2048.8248496496653,0.05081004766474382,2212.4928641733,9.370909197649407,2211.492864173202,0.04969970532746977,2488.2730485461007,9.406318761558419,2487.273048546074
datalatih\Matang (28).jpg,0.05684872124101674,1277.641609251981,9.27328012710558,1276.6416092519887,0.04865252250275525,1929.9603199206663,9.39349054109883,1928.960319920609,0.05178760919007285,2082.1936515748484,9.39111805500679,2081.1936515748093,0.0491402242655336,2206.8270816541863,9.40714380127785,2205.8270816541135
datalatih\Matang (29).jpg,0.1050323121149013,1086.0230068897642,9.047481611135156,1085.0230068897706,0.08786628243555444,1562.0316820633873,9.184752772871326,1561.0316820633261,0.0963845757642795,1610.2158587598713,9.140635181662693,1609.2158587598453,0.09105317491509131,1741.7734515469267,9.179621230618938,1740.773451546872
datalatih\Matang (3).jpg,8.660031523186772,820.2030634842473,7.936939103896072,819.2030634842525,7.916636130127252,1325.4785789571554,8.142504781731377,1324.4785789571483,8.62932111801602,1101.5907972440896,8.057561601548413,1100.5907972440964,7.879124936499151,1171.054746109488,8.115243123483298,1170.0547461094923
datalatih\Matang (30).jpg,0.08009115963240876,524.330770177165,8.825576675586374,523.3307701771694,0.06487341593850181,723.2993985987931,8.962079078864848,722.2993985987963,0.06580031647563307,717.0805241141716,8.954525210496845,716.0805241141768,0.06192727798610769,849.1556823113625,9.013532930828298,848.1556823113658
datalatih\Matang (31).jpg,0.1078240186870394,541.5907357283469,8.756790786985746,540.59073572835,0.08077904629936393,751.5177630355238,8.910682785071232,750.5177630355251,0.08475707765586642,752.4878198818842,8.885358299644606,751.4878198818888,0.07616970476048199,870.8443796887585,8.964704051667598,869.844379688759
datalatih\Matang (32).jpg,0.12399740229097046,659.0601624015635,8.803575180711102,658.0601624015695,0.09989844072857812,972.7870295740591,8.958355427651211,971.7870295740602,0.1050129219392337,992.1545890747948,8.931916194437163,991.154589074803,0.09421381853436195,1048.4226548453119,8.985903874359105,1047.4226548453057
datalatih\Matang (33).jpg,0.0822761588144405,747.9736097440882,9.087134889835816,746.9736097440936,0.06997929278966224,1371.5408270816754,9.249656156162706,1370.5408270816458,0.0782578855192052,1326.5474286417475,9.198644478507648,1325.5474286417439,0.07028614900512167,1407.886849773714,9.257209358184332,1406.886849773674
datalatih\Matang (34).jpg,0.12259182648139136,563.5119955708659,8.672316426698018,562.5119955708686,0.09675594662610816,941.5998511997055,8.890273060354362,940.599851199709,0.10117646748864109,825.3294168306985,8.854438367541215,824.3294168307048,0.09689594951011951,959.8656457312925,8.890705872225883,958.8656457312965
datalatih\Matang (35).jpg,0.03991773577976434,1260.6646161417327,9.262740545695491,1259.6646161417325,0.03332473029929225,1693.9192138384562,9.389340668114416,1692.9192138383848,0.036988774843756324,1614.8798597440878,9.325627589847425,1613.8798597440916,0.033233915436012645,1647.4514849029806,9.381496874208503,1646.4514849029404
datalatih\Matang (36).jpg,0.11145502771895112,469.7346825787368,8.817802301881557,468.7346825787386,0.09168512719738482,717.8921817843566,8.96374154720379,716.892181784363,0.09921593305036057,651.0623154527497,8.910307800399085,650.0623154527524,0.09058481431426847,658.5375410750815,8.961576169130717,657.5375410750837
datalatih\Matang (37).jpg,0.1765779122371618,819.0720349409445,8.7081769497065,818.0720349409471,0.14421083538647733,1103.4503689007452,8.840117524414278,1102.4503689007242,0.15768087688458937,1095.1012549212533,8.795971240069779,1094.101254921263,0.1409508182027592,1166.4043028086205,8.865237947986282,1165.4043028085941
datalatih\Matang (38).jpg,0.19309926510423941,416.3092396653514,8.471098835612302,415.30923966535545,0.16653377072548958,605.0592721185463,8.590190337624467,604.0592721185465,0.1886617606236993,552.966904527557,8.468932993119232,551.9669045275612,0.1593529039868344,599.8554777109568,8.596394243178567,598.8554777109623
datalatih\Matang (39).jpg,0.09253475934875674,474.48455954724415,8.728927639094849,473.4845595472472,0.07349619975318387,665.314588629176,8.89514166799497,664.314588629183,0.08805416054371748,582.8288016732218,8.781294836165488,581.8288016732249,0.07554678975555709,665.9081158162339,8.868305595789106,664.9081158162383
datalatih\Matang (4).jpg,0.06343744914047748,301.0565944881873,8.72208643615788,300.05659448819034,0.04958410809578783,494.19492838985906,8.941763583646896,493.1949283898589,0.054787523637231765,397.4173228346408,8.863274779688576,396.4173228346438,0.04913894036305705,454.68429536859185,8.913726264767746,453.6842953685907
datalatih\Matang (40).jpg,0.09241144403920888,472.3093626968456,8.722824833038617,471.3093626968496,0.07403802140890031,721.3005766011547,8.859680730460552,720.3005766011544,0.0794074175424681,676.3820127952706,8.804731991023505,675.3820127952762,0.07092830522558671,717.4597929195886,8.889413183771671,716.4597929195915
