file,energy_0,homogenity_0,entropy_0,contras_0,correlation_0,energy_45,homogenity_45,entropy_45,contras_45,correlation_45,energy_90,homogenity_90,entropy_90,contras_90,correlation_90,energy_135,homogenity_135,entropy_135,contras_135,correlation_135
Data Latih\Keluak (166).jpg,0.0688776194459096,222.7143823818895,8.43843313379149,221.71438238189063,0.9687359622242251,0.055792423569978725,369.956165912331,8.631390430831038,368.9561659123331,0.9476636079773045,0.05872468287984064,354.19715797243737,8.601394813098471,353.19715797243964,0.9504028595143825,0.05343955941817069,397.46332692665595,8.675846266686715,396.46332692665356,0.9436953360489846
Data Latih\Keluak (167).jpg,0.06335806635320398,244.4438361220463,8.501460384397403,243.4438361220472,0.9674497520597415,0.05186253865551313,396.1652923305845,8.699339963978169,395.1652923305848,0.9468709134072169,0.05481664485025839,388.09215059055055,8.67946854099614,387.0921505905522,0.9484274833633826,0.04960680700655253,432.5091450182894,8.743338454904706,431.50914501829175,0.9419230766157338
Data Latih\Keluak (168).jpg,0.05037096463332245,441.0740649606292,8.831156780146458,440.0740649606317,0.9573739733153208,0.03839411014393371,693.6962613925181,9.037785934721144,692.6962613925273,0.9326352139934715,0.04378270597331505,670.75418307086,8.975155173366586,669.7541830708656,0.9355176990164804,0.040211687466193115,732.0301940603874,9.023379683921323,731.0301940603921,0.9288664806183187
Data Latih\Keluak (169).jpg,0.07854976555858692,354.0743110236181,8.701285837349744,353.07431102362204,0.9722559414352226,0.06329200915551494,552.6383532767084,8.87104271731588,551.638353276703,0.9564893743113512,0.0723499839939824,556.9152312992057,8.817460667262521,555.9152312992086,0.9564880708754037,0.06269304044574882,634.8477896955746,8.910771490246688,633.84778969558,0.9499715592732896
Data Latih\Keluak (17).jpg,0.10575128877232634,543.1369340551165,8.815150493769567,542.1369340551197,0.953479077281302,0.08399438833648347,788.3250046500076,8.95748712466333,787.3250046500066,0.9319340689985128,0.08825568554389339,848.9076648621975,8.944177372719784,847.9076648622029,0.9273292661504559,0.08356824079186952,917.9898939797881,8.985732047002923,916.9898939797883,0.920759385175584
Data Latih\Keluak (170).jpg,0.15877377854395217,176.27602116141628,7.9634598245416415,175.27602116141705,0.976713305218409,0.13415958662853272,252.68107136214155,8.114622570757273,251.68107136214195,0.9663148508349328,0.13884720396154396,219.95749261810906,8.082877906740437,218.95749261810937,0.9709521778828754,0.1282204771620922,268.5427490854984,8.15636174805974,267.54274908549803,0.9641868254714298
Data Latih\Keluak (171).jpg,0.1676827978977566,114.48806594488097,7.902517625894795,113.48806594488148,0.9844807150314769,0.14189859094297463,187.88771777543593,8.092788954440984,186.88771777543582,0.9740916086371075,0.1409176160684318,158.8455339566927,8.08298980474925,157.84553395669408,0.9783401518493061,0.13330117763160093,196.17738235476563,8.13534980798585,195.17738235476352,0.9729350821687619
Data Latih\Keluak (172).jpg,0.11482950669800862,237.41369340550995,8.540187765567332,236.41369340551114,0.978696597726372,0.09612512063967651,379.95207390414953,8.743158613352392,378.9520739041463,0.9657035005589552,0.10247254594804894,352.697527066929,8.700735695384694,351.69752706693146,0.9683878991739997,0.09697927046639564,384.80835761671665,8.748717966875942,383.8083576167168,0.9652441835105142
Data Latih\Keluak (173).jpg,0.07476852240125909,230.42095226377901,8.473272257747084,229.42095226378018,0.9790250038952949,0.06306365542218245,320.96875193750634,8.61995909814767,319.9687519375048,0.9705902998894679,0.06716874670308673,311.43768454724557,8.579089174818016,310.43768454724614,0.9716919678749172,0.06015712428199249,357.9813379626761,8.662474276126002,356.9813379626769,0.9671885537343988
Data Latih\Keluak (174).jpg,0.09413944395561454,185.17175196850343,8.406986774422334,184.1717519685039,0.9829547783490962,0.07732595383327964,325.42029884059843,8.625531178730698,324.4202988405984,0.9698665162430861,0.08618908412110922,294.53001968503725,8.557506891879035,293.5300196850373,0.9729258057470099,0.0749595203075528,348.68082336164895,8.662887636167497,347.6808233616468,0.9676973501884789
Data Latih\Keluak (175).jpg,0.0660264746440598,209.12610728346326,8.54360832177451,208.1261072834637,0.9778428839653421,0.05272795721332712,359.9835079670153,8.752227380517587,358.98350796701794,0.9615932017475125,0.056739057386663815,333.31126968504003,8.717484130070469,332.3112696850417,0.964716667526998,0.05108092539917798,374.75392150784216,8.783253828126071,373.753921507844,0.9600071846966981
Data Latih\Keluak (176).jpg,0.0993244257000412,210.61281988188838,8.339798695328836,209.61281988188927,0.9772100410793328,0.078710604690461,303.05307210614455,8.5156954523902,302.05307210614404,0.9670575565957031,0.08455423008293532,261.269008366142,8.456695842012941,260.2690083661416,0.9717419801560855,0.07737519374860902,302.695517391037,8.534590994784264,301.6955173910352,0.9670843070976579
Data Latih\Keluak (177).jpg,0.07952893347225055,213.8214812992109,8.48038380975918,212.8214812992128,0.9791660385587818,0.06487055022557744,333.4027528055057,8.652012539027305,332.4027528055046,0.9673201438472592,0.07089939716957322,293.84430364173073,8.598479515103028,292.844303641733,0.9714276976507015,0.06361702449946058,339.8968937937875,8.674642553933674,338.896893793789,0.9666440431954364
Data Latih\Keluak (178).jpg,0.06272577596595831,245.44783464566896,8.637207062202618,244.44783464567033,0.9773661567424231,0.0505280406689784,337.83030566061416,8.813582203692922,336.8303056606125,0.9684600125828712,0.05411641884223951,298.9894192913386,8.754781617899884,297.9894192913412,0.9723627406093901,0.04916612908524947,368.4893049786139,8.835941849691931,367.4893049786105,0.9655863437620668
Data Latih\Keluak (179).jpg,0.0793115981376629,215.66830708661413,8.44230577682798,214.6683070866148,0.979989937471464,0.06459031766082995,356.87444974890013,8.626429686381325,355.8744497488982,0.9666876159726837,0.07003895813195914,328.37998277559024,8.580432402316015,327.3799827755906,0.9695643093284954,0.06269157587582744,360.6691053382125,8.65368105832817,359.6691053382106,0.9663175122983776
Data Latih\Keluak (18).jpg,0.060745013152046404,621.3182209645629,9.006950173945828,620.3182209645669,0.9446202358361498,0.05061739288310884,1105.1174282348638,9.194432858231016,1104.1174282348557,0.900653158533476,0.05362563435037998,1079.930548720471,9.17324603870633,1078.9305487204686,0.9043243100830854,0.04828861341007249,1184.4545229090586,9.222666271076704,1183.454522909042,0.8934890057954737
Data Latih\Keluak (180).jpg,0.08015156093773358,238.63908710629798,8.465101398099751,237.63908710629966,0.9780209330808709,0.06623300958158025,384.76607353214723,8.646964745889337,383.7660735321463,0.9643481865584441,0.07231594333775787,356.7380659448829,8.590981940031448,355.73806594488417,0.9671761018743105,0.06430977565263707,389.7121334242688,8.662286696498386,388.7121334242677,0.9638750366240617
Data Latih\Keluak (181).jpg,0.08307691176049742,245.86238927165212,8.511416110032792,244.8623892716536,0.9783407412683125,0.07016875277544303,320.96013392026913,8.638921524986547,319.9601339202669,0.9715163552161292,0.07990869558473619,274.1759350393659,8.558480870325006,273.17593503936854,0.9759826186576981,0.06874209451842403,355.63078926157715,8.66985131281939,354.6307892615767,0.9684194248077262
Data Latih\Keluak (182).jpg,0.08523104332757958,251.82984744094384,8.432456248796752,250.82984744094574,0.9738798988202312,0.07324886427443833,336.22661045322224,8.542930027455988,335.22661045322127,0.9647740211783561,0.0754038798746253,283.21216781495866,8.504197977759981,282.2121678149616,0.9707548617216822,0.07030789844458918,346.59073718147334,8.578947244706848,345.59073718147386,0.9636655950140047
Data Latih\Keluak (183).jpg,0.05502199377291687,316.7232406496065,8.588095277492625,315.72324064960833,0.962966880557439,0.046699935672028445,425.097712195424,8.707684671730526,424.09771219542694,0.9499662948329111,0.049974985387721695,407.43645423228224,8.671994208530247,406.43645423228213,0.9524846658030655,0.04565155543618594,462.9878479756962,8.740390896324918,461.98784797569834,0.9454859301776584
Data Latih\Keluak (184).jpg,0.062293398512935964,270.6010703740163,8.564456785294917,269.601070374016,0.9709887124318278,0.05319117836427969,387.71417942836166,8.703448705477378,386.71417942836104,0.9582316825292574,0.05535622643497359,363.10211614172897,8.663012759059031,362.10211614173033,0.9611650989220506,0.050468077871906165,392.9716659433342,8.724671830549976,391.97166594333385,0.9576343372959903
Data Latih\Keluak (185).jpg,0.05881040228978636,244.099840059055,8.551493057606281,243.0998400590562,0.9759683967558774,0.05021906255663141,353.1185442370904,8.701434677582666,352.1185442370884,0.9649761384398388,0.05132888244370343,331.848117618109,8.675717241964596,330.8481176181102,0.9674021453066922,0.04723618350492875,382.9886539773099,8.743261060615113,381.9886539773079,0.9619819312666589
Data Latih\Keluak (186).jpg,0.09604067450436181,242.03654035433004,8.332442896142826,241.03654035433166,0.9760303859453654,0.08190002653260355,344.2982825965642,8.471771558718462,343.29828259656307,0.9655920496139977,0.0847176407498796,307.49052657480416,8.44762615054,306.49052657480576,0.9695709279261654,0.07949068226318488,355.40727881455854,8.491828173179265,354.40727881456047,0.964461390021688
Data Latih\Keluak (187).jpg,0.0819655413724904,196.20761564960577,8.45789632556839,195.20761564960637,0.9818607839793654,0.06664741942520945,287.209064418129,8.622583760963344,286.20906441812724,0.9733479658017806,0.07653371520100856,231.1575418307081,8.512000372337232,230.157541830707,0.978703480453276,0.06602939400916769,270.9530659061319,8.622633497915853,269.9530659061326,0.9748377230838685
Data Latih\Keluak (188).jpg,0.047671677374751406,341.19051427165397,8.66532522911119,340.1905142716545,0.9622522991224638,0.03967798821568659,488.3940727881464,8.835135248053145,487.3940727881465,0.945892387982116,0.04322946536512328,455.02878937007785,8.783348923293488,454.02878937007966,0.9498247145632229,0.040399802046959435,508.4576849153707,8.833502603235555,507.4576849153725,0.9437065785297069
Data Latih\Keluak (189).jpg,0.10434264966544772,205.64093257873924,8.292849637915225,204.6409325787409,0.9803276937419269,0.08355066018927902,317.1357802715606,8.465363064737598,316.1357802715619,0.9693386030903866,0.08844396021445072,246.090858759841,8.407099379826692,245.09085875984243,0.9764285465075877,0.08166799023249383,276.92969185938506,8.464153684792453,275.9296918593837,0.9731923387125444
Data Latih\Keluak (19).jpg,0.06820195848720635,319.5961491141707,8.680405098646654,318.596149114171,0.9673811580993459,0.053602630238084446,539.9089218178425,8.871972370444178,538.9089218178491,0.9444300303336416,0.0540198917920204,525.1090674212498,8.872498784402584,524.1090674212531,0.9464580607552198,0.052115107763831325,569.3184326368644,8.902816154161076,568.3184326368647,0.941371603849073
Data Latih\Keluak (190).jpg,0.09335956269632649,176.31483759842402,8.408943142936753,175.31483759842558,0.9859333129090698,0.07738487297915984,277.5018910037834,8.57901076275278,276.5018910037811,0.9776860395764854,0.08661337098064109,235.72920767716425,8.508705181276634,234.72920767716505,0.981226495887166,0.07508116225193956,289.4785789571596,8.6205115056811,288.4785789571561,0.9766997514015348
Data Latih\Keluak (191).jpg,0.09294764634402203,256.2276697834612,8.55803780865564,255.22766978346365,0.9787179011575625,0.07681131513267726,403.9223138446293,8.736540121593865,402.92231384462764,0.9662703210970665,0.09056987498701437,321.0601008858277,8.603558830559914,320.0601008858277,0.97344765591034,0.07807172164632992,361.08456816913827,8.699118582324044,360.0845681691376,0.9698380739683048
Data Latih\Keluak (192).jpg,0.093963821717045,226.13687253936916,8.393571133669294,225.13687253936956,0.977477912452686,0.07756175534658225,319.9590799181618,8.549565737766411,318.95907991815943,0.967987725647834,0.08421153219247401,308.7087844488191,8.503536396893356,307.7087844488193,0.9693561554510218,0.07559606811182513,388.05766011532415,8.598199778216234,387.05766011532114,0.9611805135982904
Data Latih\Keluak (193).jpg,0.08460179920962078,158.31280757873998,8.39480811837921,157.3128075787416,0.9842520714350022,0.06214783029065945,367.54541509083253,8.712481701893594,366.5454150908298,0.9629599314543661,0.06549300452136352,319.9091412401583,8.656929977150455,318.9091412401599,0.9680484648544484,0.06124782328278722,348.6871473742988,8.694744174054412,347.6871473742966,0.9648180329746643
Data Latih\Keluak (194).jpg,0.103087135802847,190.59682578740015,8.46853835398379,189.59682578740103,0.9838511136709674,0.07686008800108173,263.6828073656146,8.650731284564822,262.6828073656148,0.9774503429769903,0.08651043730469812,224.47828494094452,8.55608901824146,223.4782849409452,0.9810311338739749,0.0822702129014882,267.3055986111972,8.642969454309272,266.30559861119684,0.9771296809874459
Data Latih\Keluak (195).jpg,0.10942246884686037,161.6580339566924,8.489001797302771,160.65803395669246,0.9893211014833797,0.0879185975638948,228.40318680637444,8.651061872139412,227.40318680637262,0.9847799000486323,0.09548842535464312,199.19180610236234,8.568174974896232,198.19180610236157,0.9868644060486045,0.08442318825440896,247.30721061442105,8.676613883620043,246.30721061441994,0.9835159716974824
Data Latih\Keluak (196).jpg,0.08907530455504982,189.1229699803149,8.517817758914097,188.12296998031553,0.9834488590833658,0.07673228794296867,255.44454088908103,8.644586811666475,254.44454088908054,0.9774638458978439,0.08826074311122564,229.1123277559057,8.560705407547001,228.11232775590466,0.9799772333853043,0.0736357605767818,284.7627255254522,8.677883235243744,283.76272552545134,0.974866626923105
Data Latih\Keluak (197).jpg,0.12693090992886,167.268700787402,8.428499348583907,166.26870078740123,0.9864022671004906,0.11105682357652136,214.16808233616402,8.530368794519084,213.1680823361642,0.9824877497029015,0.1319429126897928,163.41264763779532,8.41441313260502,162.4126476377953,0.9867483255198612,0.11485554876348748,198.4801909603821,8.518604634657976,197.48019096038067,0.9837718083481416
Data Latih\Keluak (198).jpg,0.28228002928293255,142.2228715551176,7.929838478871903,141.22287155511754,0.9886336018155675,0.25814427597658174,179.78361956723853,8.023931574447094,178.7836195672387,0.985545973013125,0.28002194798442903,147.64480807086545,7.938594311886263,146.64480807086628,0.9882234636595887,0.24251039636080798,187.88765577531245,8.049356779916637,186.88765577531242,0.9848913067791182
Data Latih\Keluak (199).jpg,0.2265331952536302,187.61343503936953,8.116607711433959,186.6134350393704,0.9882793020630427,0.20921634899213346,214.39990079980268,8.196577930368916,213.3999007998001,0.9865575073883243,0.251478073268384,177.37475393700768,8.051323528047531,176.3747539370082,0.9889523772947963,0.2040349237866974,242.19530039060194,8.226566849050837,241.19530039060038,0.9848081202960025
Data Latih\Keluak (2).jpg,0.05758440130124996,365.9319020669282,8.784129922147958,364.9319020669311,0.9634866826675673,0.04755315332382463,739.274970549944,9.011585370908787,738.2749705499465,0.9255753297633921,0.04939189700121633,737.0821850393625,8.984975631275002,736.0821850393659,0.9265784555137474,0.046917268612308126,764.7920515841038,9.015162509750384,763.7920515841066,0.9230667047980126
Data Latih\Keluak (20).jpg,0.07133402999693168,469.96671998031167,8.774335599283061,468.9667199803126,0.9570929235662762,0.05861732319874939,687.8416516833022,8.919621288080853,686.8416516833025,0.9368818256575427,0.062149703461822046,641.3242495078669,8.872822568160233,640.3242495078678,0.9415843221332881,0.05756192955719831,700.884059768115,8.922457050931264,699.8840597681223,0.9356626542326975
Data Latih\Keluak (200).jpg,0.2519422416784606,139.48960383858125,7.946092510982177,138.48960383858196,0.9905905780690818,0.2363821478838598,164.51274102548354,8.015119928881191,163.51274102548157,0.988853134832079,0.2677260640172669,116.73345226377826,7.856467527640624,115.73345226377816,0.9921557323354898,0.22295369136520848,165.00713001426143,8.035135173888658,164.0071300142603,0.9888186761232108
Data Latih\Keluak (201).jpg,0.13118997105921087,214.5332185039366,8.364438125723314,213.53321850393746,0.9834441847148988,0.11916745576877372,266.68286936574134,8.457265239430377,265.68286936573935,0.9792914514158085,0.1271004377333137,239.688914862204,8.366309335428001,238.68891486220414,0.9815419163556319,0.11428607133916757,270.2116064232157,8.46694716832379,269.2116064232115,0.979012690200529
Data Latih\Keluak (202).jpg,0.1608021123756088,223.71622785433078,8.357411107141909,222.7162278543324,0.9840434538976441,0.13648573487179877,302.1793043586117,8.502305623306448,301.17930435860893,0.9783077172319806,0.15466605274003775,278.1900836614146,8.4127966769235,277.1900836614147,0.9801886343983316,0.1357056976615034,321.79366358732995,8.516132062915174,320.79366358732983,0.9768849806145944
Data Latih\Keluak (203).jpg,0.13043795466269112,187.9112327755887,8.361480870434923,186.91123277559026,0.9864966154273171,0.1011351892498068,277.59117118234377,8.534930782929981,276.59117118234315,0.9798966715736215,0.1269128328658127,231.6283218503935,8.390391852121823,230.6283218503947,0.9833712668504355,0.11300602767308643,251.8618017236031,8.474640177440506,250.86180172360187,0.9817562444842385
Data Latih\Keluak (204).jpg,0.13215984879234496,192.74464812992107,8.312704387833755,191.74464812992306,0.9865453410634117,0.1130879494068766,226.43319486638816,8.4272417814898,225.43319486638822,0.9841056426108157,0.13149393779224544,196.20367864173187,8.303739949689225,195.2036786417329,0.98633120697976,0.11434718733987397,235.88790377580835,8.43096551819114,234.88790377580676,0.9834324513711902
Data Latih\Keluak (205).jpg,0.18594875190226906,216.97084153543298,8.170451082633866,215.97084153543327,0.983794234508036,0.1621098817865417,246.430776861554,8.277399392269988,245.43077686155198,0.9815182029479891,0.17876568333699538,218.99618602362278,8.144582864496108,217.9961860236217,0.9836741556188301,0.16218515145176762,261.4816789633594,8.249155095781248,260.48167896335696,0.9803807120867936
Data Latih\Keluak (206).jpg,0.10393059708327547,207.18331692913452,8.486436768349133,206.18331692913452,0.9806701711899325,0.08044514743609954,327.2257424514865,8.68146593392189,326.2257424514848,0.9691898306165446,0.08796134578366649,304.57664862204405,8.623852719264091,303.576648622046,0.9715490400087946,0.08352043661723348,327.2793725587467,8.681759703348549,326.2793725587469,0.969170102541481
Data Latih\Keluak (207).jpg,0.09471245504953983,310.7730068897613,8.816309788373427,309.77300688976294,0.9819202079769777,0.08399364259807834,547.3752247504463,8.979072505591148,546.3752247504528,0.9679583676620916,0.09017724285416501,571.6654158464465,8.910412593203004,570.6654158464501,0.966812391380502,0.08097304606793902,688.325810651617,9.015375895059233,687.3258106516276,0.9596855155658645
Data Latih\Keluak (208).jpg,0.07306508753604277,326.47028789369523,8.908184545749839,325.4702878936992,0.9764272973377828,0.060948785794970366,635.7314774629524,9.117865849377651,634.7314774629572,0.95375289739078,0.06594040898005259,623.7788508858198,9.068388985497931,622.7788508858237,0.9550362408551103,0.06013433503723815,693.0629301258574,9.12728077411598,692.0629301258609,0.9495329184697304
Data Latih\Keluak (209).jpg,0.20012906084164483,182.4055733267716,8.112738376737084,181.40557332677238,0.9875683665155898,0.170045920722307,227.30237460474956,8.25409096665858,226.30237460474783,0.9844392937927158,0.19122020232543419,204.22988435039355,8.143057545402208,203.22988435039537,0.9861042350519181,0.17523058835502564,230.87568975138007,8.241217363634913,229.8756897513787,0.9841895914141496
Data Latih\Keluak (21).jpg,0.06229278358290107,240.20620078740154,8.629389627528019,239.2062007874024,0.9773524053882392,0.04499660248600916,527.3964907929796,8.925880624131521,526.3964907929851,0.9499360345711231,0.04609494845198743,498.6737204724396,8.903416085944642,497.67372047244055,0.9529448653538185,0.04468350743366472,533.2856345712717,8.9262522270506,532.2856345712742,0.9493758143205735
Data Latih\Keluak (210).jpg,0.11681551060888795,159.39819143700873,8.118102149054884,158.39819143700802,0.9846368968762264,0.1020292072825708,184.10434620869185,8.219866770135177,183.10434620869157,0.9821797629271313,0.11374297950056596,162.10974409448966,8.118504070259508,161.1097440944899,0.9843962182940206,0.10167803917993296,189.43077686155337,8.205909854013557,188.4307768615532,0.9816621356009017
Data Latih\Keluak (211).jpg,0.1407731093050981,124.83913631889676,8.128001074472655,123.83913631889642,0.9900208644463055,0.11574944955351105,152.2690805381618,8.266298933104062,151.2690805381607,0.9877679873308548,0.13937739508774216,132.58550688976376,8.098445976631576,131.5855068897634,0.9894150526590103,0.12413609166007741,154.01302002604012,8.223794808073036,153.01302002604024,0.9876245633468147
Data Latih\Keluak (212).jpg,0.14823210188409947,205.8403051181096,8.359490340994142,204.84030511810957,0.985152579963205,0.12183488338675677,282.09932419865237,8.499873310308885,281.09932419864674,0.9795348157622625,0.14084465693343376,238.14991387795436,8.341712272131655,237.14991387795428,0.9828517718317477,0.1243416542258849,265.8966457932917,8.470118276355487,264.8966457932907,0.9807069840820729
Data Latih\Keluak (213).jpg,0.21531673178096072,98.92691929133701,7.946487387042892,97.92691929133785,0.9928555825608888,0.18837282525441848,143.1692603385212,8.075871002832875,142.16926033852047,0.9895924341510159,0.22380562876347976,103.72317913385693,7.882788954317687,102.72317913385804,0.9925208837441301,0.19812127515614805,132.44962489925143,8.046636944017122,131.44962489925015,0.9903741918609481
Data Latih\Keluak (214).jpg,0.12303680338563176,164.3785063976372,8.344646559191563,163.37850639763832,0.9885328215598361,0.09956958329191085,215.98313596627085,8.485762111742662,214.98313596627068,0.9848386665725698,0.12438494658476805,184.1335506889765,8.314135756652618,183.13355068897678,0.9871718266654791,0.1089497842087058,213.20187240374426,8.435373279468168,212.20187240374338,0.9850259339584577
Data Latih\Keluak (215).jpg,0.10328424465488219,107.18436269684965,8.247284742228771,106.18436269684953,0.9906549599837887,0.08330065888256653,144.9435798871609,8.398069481392971,143.94357988715984,0.9872657320876878,0.09686384118902508,124.19537401574708,8.309061331679885,123.19537401574716,0.989176610131156,0.08553241732957508,149.99051398102827,8.407718494923145,148.9905139810277,0.9868167594003635
Data Latih\Keluak (216).jpg,0.13715992568718358,168.45177165354332,8.37105251373765,167.4517716535445,0.9876391934172378,0.10669219782244915,232.00396800793513,8.50934512492517,231.0039680079347,0.9828783444856856,0.13306717012607533,197.77300688976342,8.359842347955256,196.77300688976345,0.9855063820792693,0.11464979591880733,228.95628991257928,8.502709552621278,227.95628991257885,0.9830989006845994
Data Latih\Keluak (217).jpg,0.10205078881850872,168.32929379921296,8.407282737012883,167.3292937992142,0.9863914813329889,0.08150468492648763,220.97290594581108,8.55220800748267,219.97290594581116,0.9820371057112429,0.10303701991697485,194.84325787401622,8.392285166841413,193.8432578740172,0.9842658381574415,0.0881768039189764,224.63556327112516,8.531792076961978,223.63556327112593,0.9817338930446166
Data Latih\Keluak (218).jpg,0.12094299554732357,74.74772391732273,7.89803787525523,73.74772391732293,0.9905821289342656,0.0895143578995366,142.83396366792843,8.17903290704919,141.8339636679283,0.9817570655039111,0.09817998719221396,119.85131643700709,8.116886330945688,118.85131643700798,0.9848186372425878,0.08677379404529731,135.64777729555666,8.199672467765321,134.64777729555487,0.9826758610314859
Data Latih\Keluak (219).jpg,0.11791463158160073,150.811208169292,8.141060387251093,149.8112081692917,0.983817485553923,0.0940123248591512,199.24911649823358,8.282140180638455,198.24911649823204,0.9784855969057064,0.1122131196290994,175.48332923228418,8.149076396393905,174.4833292322846,0.9811825758296436,0.09670745052966827,203.15053630107184,8.27433974856958,202.15053630107226,0.9780565734795076
Data Latih\Keluak (22).jpg,0.06500632965918707,299.67568897637835,8.69307401049224,298.6756889763791,0.9726738850314158,0.049086730946379144,580.9739599479192,8.934698887044995,579.9739599479233,0.9467062205918347,0.05107929069607152,540.4537401574726,8.909828215141689,539.4537401574771,0.9507916605126743,0.04875504046974945,583.4980469960933,8.932632891775048,582.4980469960957,0.9464737566552235
Data Latih\Keluak (220).jpg,0.14967368801942263,119.87229330708593,7.975395535162522,118.87229330708612,0.9890382481116243,0.11957424869661583,153.3940107880224,8.109346042443487,152.39401078802055,0.9859038558824473,0.14950491326766147,122.4608759842512,7.927998373448808,121.46087598425173,0.9888229557407803,0.13142803891171376,148.47950895901835,8.06791519361023,147.47950895901744,0.9863537898943241
Data Latih\Keluak (221).jpg,0.09968158864436343,84.24735482283428,8.010780616784235,83.24735482283437,0.9881778488865609,0.0779494858020773,135.29580259160664,8.267847825326601,134.2958025916058,0.9808178186678992,0.08567030610515568,103.51556348425139,8.179815974244054,102.51556348425115,0.9854422667355488,0.08208125263710703,126.87568975138181,8.225184967224145,125.87568975137931,0.9820129302821711
Data Latih\Keluak (222).jpg,0.12139982263449968,202.46653543307127,8.420580040674198,201.4665354330723,0.9846944219710528,0.09767287883459749,292.7905015810078,8.592058190298232,291.79050158100506,0.9777153358526536,0.10360699230890802,268.17950295275546,8.548398913477387,267.1795029527562,0.9797391360930254,0.09402155626132014,302.9754479508985,8.627529951540199,301.9754479508988,0.9769333633952578
Data Latih\Keluak (223).jpg,0.11181883569818327,283.0873523622026,8.482077919246429,282.08735236220355,0.9771696279509385,0.10261606734360548,343.2429784859591,8.579330027400967,342.2429784859572,0.9721423670825726,0.11384477602920148,321.0636687992101,8.522175827009255,320.06366879921336,0.9740408467292219,0.09775085084272692,365.4758509517036,8.60876025501084,364.4758509517043,0.970351934522567
Data Latih\Keluak (224).jpg,0.19187199263089905,147.93965305118218,8.128407812253503,146.93965305118243,0.9900209724267353,0.17114348321315598,263.1169942339905,8.314042578049282,262.1169942339868,0.9821277760994135,0.18023792517282777,244.26525590551077,8.254774524747564,243.26525590551145,0.983509179563635,0.15887895995511667,272.008618017238,8.36374806374054,271.0086180172376,0.9815328205310173
Data Latih\Keluak (225).jpg,0.14105252044816674,147.91935285433016,8.209290783225413,146.919352854331,0.987968267127719,0.11315577513701805,268.6380432760865,8.44005568729586,267.6380432760854,0.9779944952256646,0.12292727387062694,246.27768208661408,8.38691206176331,245.27768208661342,0.979944161120658,0.11529361083447685,273.2198524397056,8.448697617194407,272.21985243970425,0.9776154653627724
Data Latih\Keluak (226).jpg,0.311523195311616,200.23825049212533,7.996729361079412,199.23825049212584,0.9884405081236579,0.3045924593925929,274.45005890012004,8.075383388912032,273.4500589001175,0.9840989430085648,0.33979682607770895,248.0252214566921,7.960808331873754,247.02522145669147,0.9856875845079999,0.2849615956532544,271.3520987041991,8.111182006909688,270.35209870419646,0.9842823869795941
Data Latih\Keluak (227).jpg,0.1818939120052941,271.34436515747865,8.294910249853928,270.34436515747956,0.981943943450957,0.15634617281992522,320.3346766693544,8.404999758017809,319.33467666935235,0.9786045497203788,0.17210244857480275,231.6811023622052,8.289805348406405,230.6811023622049,0.9845847892720382,0.16061547275904248,303.03527807055707,8.393052570278645,302.0352780705548,0.9797628741511867
Data Latih\Keluak (228).jpg,0.394103462767105,212.7822957677155,7.825600248754919,211.78229576771747,0.987549236366397,0.3899657498614284,267.97377394754983,7.8966512014814185,266.97377394754733,0.9842483877773999,0.43456524168836175,251.90981791338606,7.790932746185336,250.90981791338638,0.985253624915083,0.35660142620420987,312.6294252588532,7.9710237853652,311.6294252588477,0.9816297699448282
Data Latih\Keluak (229).jpg,0.2329847198757446,275.70884596456585,8.169394135298798,274.7088459645676,0.9797866572788739,0.19995479360964724,317.79756959513895,8.25040821910621,316.7975695951377,0.97660526264165,0.22768134794068845,203.03118848425157,8.075210115709183,202.03118848425203,0.9851343320280028,0.21122950597246012,312.67716535433016,8.236347289274073,311.6771653543306,0.9769659132661966
Data Latih\Keluak (23).jpg,0.07830837036411283,309.77712844488224,8.646545316409163,308.77712844488497,0.9708159977548938,0.05274035608420103,615.5268770537521,8.94040164649559,614.5268770537597,0.9412403945479036,0.05561493996476279,550.3193282480266,8.900628522783732,549.3193282480296,0.9481017056485087,0.05334978243793298,602.72676545353,8.927418748346309,601.7267654535385,0.9424290660385639
Data Latih\Keluak (230).jpg,0.3476466987111183,241.23720472440823,7.919293622374544,240.2372047244091,0.9857383906205895,0.33281277548972216,291.9228718457476,7.990537124964481,290.9228718457428,0.9826846709070317,0.3853461723032491,261.526697834646,7.864390876648535,260.5266978346471,0.9845462812442318,0.3134842589357512,316.67592535185076,8.029049072106044,315.67592535184866,0.9812206935477298
Data Latih\Keluak (231).jpg,0.33614469182038303,215.80782480314758,7.971966076272213,214.80782480314923,0.9878425919182406,0.331649099779024,283.9291338582689,8.03186564995497,282.9291338582667,0.9839436632134679,0.4024751975283389,248.74883120078738,7.909302610743324,247.74883120078755,0.9859875968777038,0.31125103207476373,297.7390414780863,8.087266270828335,296.739041478083,0.9831651185056732
Data Latih\Keluak (232).jpg,0.30019507182545435,249.09141240157345,8.020908443753399,248.09141240157493,0.9838013230691749,0.2933058305817056,309.3246326492672,8.094681525291882,308.3246326492655,0.9798097056970362,0.3272278675902767,263.76002706692765,7.990585429650278,262.7600270669296,0.9828697444665865,0.2673729496500617,316.41533883067785,8.147125441771125,315.4153388306767,0.9793641857786027
